group,scenario,variant,round,iterations,total_ns,ns_per_iteration,events
decode,progress_data_1460,core,7,20,2440299,122014.95,3000
decode,progress_data_1460,combined,7,17,2089591,122917.11764705883,3000
decode,progress_data_1460,baseline,7,14,2340382,167170.14285714287,3000
decode,progress_data_1460,fused,7,20,3473912,173695.6,3000
decode,progress_data_1460,combined,8,17,2269136,133478.58823529413,3000
decode,progress_data_1460,baseline,8,14,2328159,166297.07142857142,3000
decode,progress_data_1460,core,8,20,2420893,121044.65,3000
decode,progress_data_1460,simd,8,14,2325043,166074.5,3000
decode,progress_data_1460,fused,8,20,2996414,149820.7,3000
decode,progress_data_1460,fused,9,20,3087346,154367.3,3000
decode,progress_data_1460,combined,9,17,2082622,122507.17647058824,3000
decode,progress_data_1460,simd,9,14,2491675,177976.7857142857,3000
decode,progress_data_1460,core,9,20,2439144,121957.2,3000
decode,progress_data_1460,baseline,9,14,2438849,174203.5,3000
decode,progress_data_1460,combined,10,17,2432489,143087.58823529413,3000
decode,progress_data_1460,fused,10,20,3326443,166322.15,3000
decode,progress_data_1460,baseline,10,14,2290783,163627.35714285713,3000
decode,progress_data_1460,core,10,20,2440580,122029,3000
decode,progress_data_1460,simd,10,14,2311429,165102.07142857142,3000
decode,progress_data_1460,core,11,20,2454092,122704.6,3000
decode,progress_data_1460,fused,11,20,2980118,149005.9,3000
decode,progress_data_1460,combined,11,17,2060919,121230.5294117647,3000
decode,progress_data_1460,simd,11,14,2232396,159456.85714285713,3000
decode,progress_data_1460,baseline,11,14,2319578,165684.14285714287,3000
decode,progress_data_1460,combined,12,17,2392269,140721.70588235295,3000
decode,progress_data_1460,baseline,12,14,2325787,166127.64285714287,3000
decode,progress_data_1460,core,12,20,2397903,119895.15,3000
decode,progress_data_1460,simd,12,14,2258138,161295.57142857142,3000
decode,progress_data_1460,fused,12,20,2996221,149811.05,3000
decode,progress_data_1460,core,13,20,2405017,120250.85,3000
decode,progress_data_1460,fused,13,20,2916152,145807.6,3000
decode,progress_data_1460,baseline,13,14,2340592,167185.14285714287,3000
decode,progress_data_1460,simd,13,14,2238943,159924.5,3000
decode,progress_data_1460,combined,13,17,2253530,132560.58823529413,3000
decode,progress_data_1460,combined,14,17,2210748,130044,3000
decode,progress_data_1460,fused,14,20,3315285,165764.25,3000
decode,progress_data_1460,core,14,20,2386334,119316.7,3000
decode,progress_data_1460,baseline,14,14,2309082,164934.42857142858,3000
decode,progress_data_1460,simd,14,14,2219453,158532.35714285713,3000
decode,progress_data_1460,combined,15,17,2070008,121765.17647058824,3000
decode,progress_data_1460,core,15,20,2403472,120173.6,3000
decode,progress_data_1460,simd,15,14,2308802,164914.42857142858,3000
decode,progress_data_1460,baseline,15,14,2267354,161953.85714285713,3000
decode,progress_data_1460,fused,15,20,3149330,157466.5,3000
decode,progress_data_1460,baseline,16,14,2307660,164832.85714285713,3000
decode,progress_data_1460,simd,16,14,2228518,159179.85714285713,3000
decode,progress_data_1460,fused,16,20,2941230,147061.5,3000
decode,progress_data_1460,combined,16,17,2066761,121574.17647058824,3000
decode,progress_data_1460,core,16,20,2578820,128941,3000
decode,progress_data_1460,baseline,17,14,2346318,167594.14285714287,3000
decode,progress_data_1460,combined,17,17,2090564,122974.35294117648,3000
decode,progress_data_1460,simd,17,14,2230110,159293.57142857142,3000
decode,progress_data_1460,fused,17,20,2968412,148420.6,3000
decode,progress_data_1460,core,17,20,2366394,118319.7,3000
decode,progress_data_1460,simd,18,14,2266994,161928.14285714287,3000
decode,progress_data_1460,fused,18,20,2967903,148395.15,3000
decode,progress_data_1460,combined,18,17,2074809,122047.58823529411,3000
decode,progress_data_1460,core,18,20,2360836,118041.8,3000
decode,progress_data_1460,baseline,18,14,2337329,166952.07142857142,3000
decode,progress_data_1460,core,19,20,2397166,119858.3,3000
decode,progress_data_1460,baseline,19,14,2303253,164518.07142857142,3000
decode,progress_data_1460,fused,19,20,2956994,147849.7,3000
decode,progress_data_1460,simd,19,14,2429907,173564.7857142857,3000
decode,progress_data_1460,combined,19,17,2239989,131764.0588235294,3000
decode,progress_data_1460,core,20,20,2385401,119270.05,3000
decode,progress_data_1460,baseline,20,14,2307568,164826.2857142857,3000
decode,progress_data_1460,combined,20,17,2063239,121367,3000
decode,progress_data_1460,fused,20,20,2987476,149373.8,3000
decode,progress_data_1460,simd,20,14,2319950,165710.7142857143,3000
decode,progress_data_1460,simd,21,14,2189184,156370.2857142857,3000
decode,progress_data_1460,combined,21,17,2234189,131422.88235294117,3000
decode,progress_data_1460,baseline,21,14,2267830,161987.85714285713,3000
decode,progress_data_1460,fused,21,20,2917901,145895.05,3000
decode,progress_data_1460,core,21,20,2376968,118848.4,3000
decode,progress_data_1460,simd,22,14,2268285,162020.35714285713,3000
decode,progress_data_1460,combined,22,17,2263544,133149.64705882352,3000
decode,progress_data_1460,core,22,20,2451728,122586.4,3000
decode,progress_data_1460,baseline,22,14,2306411,164743.64285714287,3000
decode,progress_data_1460,fused,22,20,3114420,155721,3000
decode,progress_data_1460,combined,23,17,2256110,132712.35294117648,3000
decode,progress_data_1460,core,23,20,2368655,118432.75,3000
decode,progress_data_1460,baseline,23,14,2269414,162101,3000
decode,progress_data_1460,simd,23,14,2249857,160704.07142857142,3000
decode,progress_data_1460,fused,23,20,3003687,150184.35,3000
decode,progress_data_1460,fused,24,20,2947067,147353.35,3000
decode,progress_data_1460,core,24,20,2389296,119464.8,3000
decode,progress_data_1460,baseline,24,14,2329385,166384.64285714287,3000
decode,progress_data_1460,combined,24,17,2058780,121104.70588235294,3000
decode,progress_data_1460,simd,24,14,2242480,160177.14285714287,3000
decode,progress_data_1460,fused,25,20,2963521,148176.05,3000
decode,progress_data_1460,combined,25,17,2063530,121384.11764705883,3000
decode,progress_data_1460,core,25,20,2535253,126762.65,3000
decode,progress_data_1460,simd,25,14,2237530,159823.57142857142,3000
decode,progress_data_1460,baseline,25,14,2324041,166002.92857142858,3000
decode,progress_data_1460,baseline,26,14,2306008,164714.85714285713,3000
decode,progress_data_1460,simd,26,14,2285657,163261.2142857143,3000
decode,progress_data_1460,fused,26,20,2955271,147763.55,3000
decode,progress_data_1460,core,26,20,2380960,119048,3000
decode,progress_data_1460,combined,26,17,2068607,121682.76470588235,3000
decode,progress_data_1460,core,27,20,2395779,119788.95,3000
decode,progress_data_1460,fused,27,20,2913786,145689.3,3000
decode,progress_data_1460,baseline,27,14,2329447,166389.07142857142,3000
decode,progress_data_1460,combined,27,17,2025874,119169.05882352941,3000
decode,progress_data_1460,simd,27,14,2432290,173735,3000
decode,progress_data_1460,fused,28,20,3088387,154419.35,3000
decode,progress_data_1460,combined,28,17,2233633,131390.17647058822,3000
decode,progress_data_1460,simd,28,14,2199316,157094,3000
decode,progress_data_1460,baseline,28,14,2300261,164304.35714285713,3000
decode,progress_data_1460,core,28,20,2414453,120722.65,3000
decode,progress_data_1460,simd,29,14,2308198,164871.2857142857,3000
decode,progress_data_1460,core,29,20,2361638,118081.9,3000
decode,progress_data_1460,fused,29,20,2932426,146621.3,3000
decode,progress_data_1460,combined,29,17,2092485,123087.35294117648,3000
decode,progress_data_1460,baseline,29,14,2266281,161877.2142857143,3000
decode,progress_data_1460,combined,30,17,2053492,120793.64705882352,3000
decode,progress_data_1460,core,30,20,2343547,117177.35,3000
decode,progress_data_1460,simd,30,14,2198868,157062,3000
decode,progress_data_1460,fused,30,20,3042646,152132.3,3000
decode,progress_data_1460,baseline,30,14,2281077,162934.07142857142,3000
decode_json,progress_data_1460,baseline,0,1,2958673,2958673,3000
decode_json,progress_data_1460,core,0,1,2866523,2866523,3000
decode_json,progress_data_1460,combined,0,1,2859783,2859783,3000
decode_json,progress_data_1460,fused,0,1,2904238,2904238,3000
decode_json,progress_data_1460,json_only,0,1,2715802,2715802,3000
decode_json,progress_data_1460,simd,0,1,3117775,3117775,3000
decode_json,progress_data_1460,combined,1,1,2885171,2885171,3000
decode_json,progress_data_1460,simd,1,1,2923289,2923289,3000
decode_json,progress_data_1460,baseline,1,1,3038710,3038710,3000
decode_json,progress_data_1460,json_only,1,1,2753880,2753880,3000
decode_json,progress_data_1460,core,1,1,2892007,2892007,3000
decode_json,progress_data_1460,fused,1,1,2940083,2940083,3000
decode_json,progress_data_1460,core,2,1,2874059,2874059,3000
decode_json,progress_data_1460,simd,2,1,2921322,2921322,3000
decode_json,progress_data_1460,combined,2,1,3060144,3060144,3000
decode_json,progress_data_1460,json_only,2,1,2719573,2719573,3000
decode_json,progress_data_1460,fused,2,1,2916525,2916525,3000
decode_json,progress_data_1460,baseline,2,1,2930410,2930410,3000
decode_json,progress_data_1460,baseline,3,1,2954731,2954731,3000
decode_json,progress_data_1460,json_only,3,1,2719939,2719939,3000
decode_json,progress_data_1460,combined,3,1,2958282,2958282,3000
decode_json,progress_data_1460,fused,3,1,2969883,2969883,3000
decode_json,progress_data_1460,core,3,1,2852594,2852594,3000
decode_json,progress_data_1460,simd,3,1,2948616,2948616,3000
decode_json,progress_data_1460,json_only,4,1,2708524,2708524,3000
decode_json,progress_data_1460,simd,4,1,2925969,2925969,3000
decode_json,progress_data_1460,fused,4,1,2909677,2909677,3000
decode_json,progress_data_1460,combined,4,1,3020498,3020498,3000
decode_json,progress_data_1460,core,4,1,2880034,2880034,3000
decode_json,progress_data_1460,baseline,4,1,2953384,2953384,3000
decode_json,progress_data_1460,simd,5,1,2924847,2924847,3000
decode_json,progress_data_1460,baseline,5,1,2987046,2987046,3000
decode_json,progress_data_1460,json_only,5,1,2738222,2738222,3000
decode_json,progress_data_1460,core,5,1,2849887,2849887,3000
decode_json,progress_data_1460,fused,5,1,2955251,2955251,3000
decode_json,progress_data_1460,combined,5,1,2914829,2914829,3000
decode_json,progress_data_1460,baseline,6,1,2909632,2909632,3000
decode_json,progress_data_1460,json_only,6,1,2897692,2897692,3000
decode_json,progress_data_1460,simd,6,1,2942116,2942116,3000
decode_json,progress_data_1460,fused,6,1,2901556,2901556,3000
decode_json,progress_data_1460,core,6,1,2857951,2857951,3000
decode_json,progress_data_1460,combined,6,1,2895627,2895627,3000
decode_json,progress_data_1460,fused,7,1,2971057,2971057,3000
decode_json,progress_data_1460,combined,7,1,2867971,2867971,3000
decode_json,progress_data_1460,simd,7,1,2936014,2936014,3000
decode_json,progress_data_1460,json_only,7,1,2709733,2709733,3000
decode_json,progress_data_1460,baseline,7,1,2948542,2948542,3000
decode_json,progress_data_1460,core,7,1,2852095,2852095,3000
decode_json,progress_data_1460,baseline,8,1,3065794,3065794,3000
decode_json,progress_data_1460,core,8,1,3033536,3033536,3000
decode_json,progress_data_1460,combined,8,1,2882231,2882231,3000
decode_json,progress_data_1460,fused,8,1,2921192,2921192,3000
decode_json,progress_data_1460,simd,8,1,2964242,2964242,3000
decode_json,progress_data_1460,json_only,8,1,2736683,2736683,3000
decode_json,progress_data_1460,core,9,1,2922647,2922647,3000
decode_json,progress_data_1460,simd,9,1,2982142,2982142,3000
decode_json,progress_data_1460,baseline,9,1,2928751,2928751,3000
decode_json,progress_data_1460,combined,9,1,2899312,2899312,3000
decode_json,progress_data_1460,fused,9,1,2971901,2971901,3000
decode_json,progress_data_1460,json_only,9,1,2705463,2705463,3000
decode_json,progress_data_1460,simd,10,1,2924718,2924718,3000
decode_json,progress_data_1460,baseline,10,1,3114275,3114275,3000
decode_json,progress_data_1460,combined,10,1,2945150,2945150,3000
decode_json,progress_data_1460,json_only,10,1,2751569,2751569,3000
decode_json,progress_data_1460,core,10,1,2866619,2866619,3000
decode_json,progress_data_1460,fused,10,1,3039462,3039462,3000
decode_json,progress_data_1460,combined,11,1,2926486,2926486,3000
decode_json,progress_data_1460,fused,11,1,2959436,2959436,3000
decode_json,progress_data_1460,json_only,11,1,2728912,2728912,3000
decode_json,progress_data_1460,baseline,11,1,2964155,2964155,3000
decode_json,progress_data_1460,simd,11,1,2943900,2943900,3000
decode_json,progress_data_1460,core,11,1,3080450,3080450,3000
decode_json,progress_data_1460,json_only,12,1,2728155,2728155,3000
decode_json,progress_data_1460,combined,12,1,2890472,2890472,3000
decode_json,progress_data_1460,simd,12,1,2940787,2940787,3000
decode_json,progress_data_1460,core,12,1,2898550,2898550,3000
decode_json,progress_data_1460,baseline,12,1,2976862,2976862,3000
decode_json,progress_data_1460,fused,12,1,2971081,2971081,3000
decode_json,progress_data_1460,fused,13,1,2958723,2958723,3000
decode_json,progress_data_1460,baseline,13,1,2911119,2911119,3000
decode_json,progress_data_1460,simd,13,1,2931935,2931935,3000
decode_json,progress_data_1460,json_only,13,1,2743368,2743368,3000
decode_json,progress_data_1460,core,13,1,3028769,3028769,3000
decode_json,progress_data_1460,combined,13,1,2893998,2893998,3000
decode_json,progress_data_1460,fused,14,1,2903638,2903638,3000
decode_json,progress_data_1460,core,14,1,2853147,2853147,3000
decode_json,progress_data_1460,combined,14,1,2896610,2896610,3000
decode_json,progress_data_1460,json_only,14,1,2712672,2712672,3000
decode_json,progress_data_1460,baseline,14,1,2979119,2979119,3000
decode_json,progress_data_1460,simd,14,1,2925357,2925357,3000
decode_json,progress_data_1460,core,15,1,2854113,2854113,3000
decode_json,progress_data_1460,json_only,15,1,2709584,2709584,3000
decode_json,progress_data_1460,fused,15,1,2958298,2958298,3000
decode_json,progress_data_1460,simd,15,1,2933561,2933561,3000
decode_json,progress_data_1460,combined,15,1,3086533,3086533,3000
decode_json,progress_data_1460,baseline,15,1,2913815,2913815,3000
